image_id,x_min,y_min,x_max,y_max,class_id,original_width,original_height,transformed_width,transformed_height,fold
013893a5fa90241c65c3efcdbdd2cec1,148.66666666666666,275.5,208.3333333333333,317.1666666666667,9.0,3072,3072,512,512,0
013893a5fa90241c65c3efcdbdd2cec1,146.83334350585938,270.1666564941406,205.75,318.4166564941406,7.0,3072,3072,512,512,0
013893a5fa90241c65c3efcdbdd2cec1,128.0833282470703,245.5833282470703,210.5833282470703,322.5,6.0,3072,3072,512,512,0
013893a5fa90241c65c3efcdbdd2cec1,148.66666666666666,275.5,208.3333333333333,317.1666666666667,5.0,3072,3072,512,512,0
013893a5fa90241c65c3efcdbdd2cec1,189.5,69.91666412353516,209.0,93.0,13.0,3072,3072,512,512,0
01570ee44031e4ebab6031501293bf66,150.88888549804688,301.8888854980469,374.8888854980469,386.2222290039063,3.0,2304,2880,512,640,0
01570ee44031e4ebab6031501293bf66,52.0,277.11111111111114,111.11111111111111,303.77777777777777,13.0,2304,2880,512,640,0
01570ee44031e4ebab6031501293bf66,60.44444444444444,190.44444444444449,201.11111111111111,374.44444444444446,4.0,2304,2880,512,640,0
01570ee44031e4ebab6031501293bf66,38.22222222222222,151.77777777777777,215.11111111111111,352.22222222222223,7.0,2304,2880,512,640,0
01570ee44031e4ebab6031501293bf66,46.55555725097656,175.11110305786133,212.44444274902344,373.5555648803711,1.0,2304,2880,512,640,0
0162dad8330007f8f0daf43bcf4033f1,156.66666666666666,90.5,161.83333333333334,93.66666666666669,13.0,3072,3072,512,512,0
0162dad8330007f8f0daf43bcf4033f1,210.0,199.5,391.25,266.8333435058594,3.0,3072,3072,512,512,0
0162dad8330007f8f0daf43bcf4033f1,156.66666666666666,90.5,161.83333333333334,93.66666666666669,8.0,3072,3072,512,512,0
0162dad8330007f8f0daf43bcf4033f1,273.72222900390625,91.6111068725586,322.5,142.2777862548828,0.0,3072,3072,512,512,0
0187da5fd71c7a2917346bf12a67bbe4,147.30831909179688,57.940778732299805,244.69757080078125,293.8492822647095,9.0,2718,2972,512,560,0
0187da5fd71c7a2917346bf12a67bbe4,179.896983075791,63.31090174966352,325.8866813833701,440.1615074024226,9.0,2718,2972,512,560,0
018a2fe44c3451281ec338c27ecc9c53,62.98089171974522,275.9510869565217,85.19745222929936,389.4701086956521,11.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,62.98089171974522,275.9510869565217,85.19745222929936,389.4701086956521,2.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,313.6815286624204,57.880434782608695,390.7261146496815,80.50271739130436,11.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,77.72399139404297,41.03260785341263,235.4140167236328,214.945650100708,1.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,50.955414012738856,428.1929347826087,213.60509554140128,462.0244565217391,11.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,342.828025477707,185.25815217391303,445.9617834394904,226.8342391304348,13.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,124.3312101910828,184.03532608695653,198.3184713375796,349.9320652173913,13.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,54.01273885350319,415.1494565217391,88.05095541401273,467.9347826086956,11.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,79.28662420382166,45.65217391304349,225.8343949044586,239.2663043478261,13.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,428.22929936305735,256.5896739130435,446.7770700636943,294.4972826086957,13.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,66.85350318471338,209.30706521739128,223.59235668789808,447.3505434782609,7.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,50.955414012738856,428.1929347826087,213.60509554140128,462.0244565217391,10.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,84.5859872611465,38.92663043478261,239.0828025477707,208.89945652173915,7.0,2512,2944,512,600,0
018b348fd699821cdbc5bdc0b329982c,117.70347003154572,131.3686835106383,189.3753943217665,233.8806515957447,13.0,2536,3008,512,607,0
018b348fd699821cdbc5bdc0b329982c,110.43533123028392,136.81715425531914,153.6403785488959,171.92952127659575,2.0,2536,3008,512,607,0
018b348fd699821cdbc5bdc0b329982c,111.4447949526814,93.02759308510636,228.34069400630915,122.8932845744681,11.0,2536,3008,512,607,0
018b348fd699821cdbc5bdc0b329982c,213.198738170347,179.19414893617022,237.42586750788644,214.9119015957447,7.0,2536,3008,512,607,0
018b348fd699821cdbc5bdc0b329982c,111.0410094637224,125.31482712765958,154.2460567823344,166.27925531914894,7.0,2536,3008,512,607,0
01a3c3d994d85ce5634d2d13c03fd4b0,138.0,168.25,197.33334350585932,216.75,4.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,128.58334350585938,188.91665649414065,226.4166717529297,280.25,7.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,155.66665649414062,51.83333206176758,239.5,126.75,11.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,114.66666666666669,52.333333333333336,171.83333333333334,242.16666666666663,11.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,135.33333333333334,166.83333333333334,198.16666666666663,215.3333333333333,7.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,139.77777099609375,167.49998474121094,196.1111297607422,217.22222900390625,8.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,111.83333333333331,243.3333333333333,177.16666666666666,304.3333333333333,11.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,113.75,253.33334350585932,225.4166717529297,330.16668701171875,10.0,3072,3072,512,512,0
01afcfaabc406f0fe1797cb7fa6616c6,221.1111297607422,143.7777805328369,261.3333435058594,189.33332443237305,0.0,2304,2880,512,640,0
01afcfaabc406f0fe1797cb7fa6616c6,155.0370330810547,271.9999885559082,356.8148193359375,354.6666717529297,3.0,2304,2880,512,640,0
01c2b9fcb0384c84648ed76c736552a8,213.84122240543363,347.2689208984375,490.5166172981262,416.5908203125,3.0,2599,2329,571,512,0
01c2b9fcb0384c84648ed76c736552a8,311.3147420287132,174.3306121826172,374.8080218434334,244.4585723876953,0.0,2599,2329,571,512,0
01c2b9fcb0384c84648ed76c736552a8,81.72835706040784,410.655216831258,90.95575221238938,418.349506225848,9.0,2599,2329,571,512,0
01cbbeab94b4d2bfd5cd8a467fee46a7,264.8888888888889,88.0,312.44444444444446,100.22222222222224,11.0,2304,2880,512,640,0
01cbbeab94b4d2bfd5cd8a467fee46a7,126.88888888888889,77.55555555555556,178.44444444444446,95.77777777777776,11.0,2304,2880,512,640,0
01cbbeab94b4d2bfd5cd8a467fee46a7,31.77777777777778,283.3333333333333,136.22222222222223,378.22222222222223,5.0,2304,2880,512,640,0
01cbbeab94b4d2bfd5cd8a467fee46a7,145.18519592285156,323.925895690918,359.1851806640625,397.7777862548828,3.0,2304,2880,512,640,0
01cbbeab94b4d2bfd5cd8a467fee46a7,232.5185089111328,139.8518466949463,297.9259338378906,214.3703651428223,0.0,2304,2880,512,640,0
01ee6e560f083255a630c41bba779405,202.5777740478516,305.81460177898407,440.888916015625,388.8061720132828,3.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,276.4444274902344,138.5861460864544,346.1333312988281,213.2163092494011,0.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,372.26666666666665,106.20786516853931,406.1333333333333,151.3061797752809,13.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,353.06666666666666,86.46067415730337,366.6666666666667,115.28089887640448,13.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,382.7999877929688,130.22472202777865,398.933349609375,150.63905149698255,8.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,316.8,71.51685393258427,388.53333333333336,96.06741573033707,11.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,383.4666666666666,130.49157303370788,400.0,150.5056179775281,9.0,1920,2136,512,570,0
01f88c998eea22d21ee144bc3edfd261,182.1666717529297,297.33331874012947,404.75,370.9999844431877,3.0,2048,2500,512,625,0
020717d6ab0b440b37978d9bace9f9b2,112.91667175292967,326.5,135.4166717529297,396.25,13.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,116.0,328.3333333333333,137.33333333333334,393.8333333333333,11.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,335.6666666666667,213.0,406.6666666666667,375.8333333333333,7.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,140.0,62.333333333333336,260.5,191.66666666666663,12.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,404.3333333333333,212.16666666666663,481.1666666666667,420.0,12.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,284.6666564941406,141.16665649414062,348.5,224.08334350585932,0.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,301.0833435058594,61.41666793823242,460.0,408.6666564941406,12.0,3072,3072,512,512,0
0211f9fe31142ba1e25fb6a2ea3fea38,342.8888888888889,323.55555555555554,402.44444444444446,459.1111111111111,6.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,326.8888888888889,127.7777777777778,345.3333333333333,183.3333333333333,13.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,378.5555725097656,170.77777862548828,387.4444274902344,179.4444465637207,8.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,322.7777709960937,97.77777671813963,385.4444580078125,173.66666793823242,13.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,313.3333333333333,306.44444444444446,420.22222222222223,454.88888888888886,7.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,354.44444444444446,117.7777777777778,377.1111111111111,149.33333333333334,13.0,2304,2880,512,640,0
021ed4f8af985c0fc68335abb2cf2ed7,280.6666564941406,150.83332546055317,340.75,218.7499962747097,0.0,2048,2500,512,625,0
02222df826791117f315ecb2b58c5b69,103.41657257080078,189.5996206998825,177.9651336669922,229.61826235055923,13.0,2619,3222,512,630,0
024f9140bd829c346fc91fcf4009d251,298.98886094143006,146.41726618705036,365.7175709665828,198.16978417266188,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,133.7339259982109,123.5798568725586,240.555145829916,249.27769470214844,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,401.4782608695653,235.3726618705036,432.8149478979519,373.6863309352518,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,152.07509881422925,151.94244604316546,217.51347466762488,201.3007194244604,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,278.3435137867928,121.18561553955078,426.6397925019264,321.10504150390625,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,404.2432597875595,240.06906127929688,435.3034397363663,368.4374084472656,11.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,136.8983127772808,124.25515747070312,242.7671603858471,234.5745849609375,11.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,66.3600431189364,291.1769784172662,112.81207330219188,425.6230215827338,8.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,279.6338483650737,119.71223021582732,427.6536112109235,368.7136690647482,8.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,69.86237262189388,237.1529998779297,112.38196335732935,435.9980773925781,11.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,278.1591945290565,122.35204315185548,427.22351092100143,308.4892272949219,11.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,144.51742723679482,123.2115107913669,237.23715415019765,249.36978417266187,8.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,68.94071517884731,247.4359741210937,112.81206965446472,436.4892272949219,7.0,2783,2780,513,512,0
025534801b62d61f1c1c9e571ea74695,279.3333435058594,97.11111068725586,343.3333435058594,173.66666793823242,7.0,2304,2880,512,640,0
025534801b62d61f1c1c9e571ea74695,263.9259338378906,51.18518352508545,437.7778015136719,364.3703842163086,10.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,379.3333333333333,279.3333333333333,389.1111111111111,291.3333333333333,13.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,356.22222222222223,204.66666666666663,368.0,220.22222222222223,13.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,367.0,225.22222518920896,372.8888854980469,233.3333396911621,8.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,336.6666666666667,448.0,356.0,466.2222222222222,11.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,109.55555555555556,206.44444444444449,175.55555555555554,254.0,13.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,378.1111145019531,277.7777671813965,389.1111145019531,291.00000381469727,8.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,360.0,204.2222222222222,372.8888888888889,232.66666666666663,2.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,103.77777777777776,144.22222222222223,161.55555555555554,186.44444444444449,11.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,130.88888888888889,144.66666666666666,168.88888888888889,168.88888888888889,11.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,109.33333333333331,202.22222222222223,148.44444444444446,228.22222222222223,13.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,380.22222222222223,279.1111111111111,389.1111111111111,291.1111111111111,2.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,109.55555555555556,206.44444444444449,175.55555555555554,254.0,2.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,136.22222222222223,212.66666666666663,146.88888888888889,221.5555555555556,8.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,357.0,204.4444465637207,369.3333435058594,220.22222518920896,8.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,121.11111111111111,213.3333333333333,129.77777777777777,222.44444444444443,8.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,74.22222222222223,147.55555555555557,113.11111111111111,227.11111111111111,11.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,261.0370178222656,159.3333339691162,333.7778015136719,239.48148727416992,0.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,93.85184478759766,193.9999961853028,116.66666412353516,211.62961959838867,13.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,297.3333333333333,88.88888888888889,379.1111111111111,108.44444444444446,11.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,183.55555725097656,331.4444351196289,418.1111145019531,399.7777938842773,3.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,142.44444274902344,94.3333339691162,223.11111450195312,121.55555725097656,11.0,2304,2880,512,640,0
027c56d37095bcc595ddd429f96902ae,288.0,67.5,332.1666666666667,77.66666666666667,11.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,261.1666666666667,124.16666666666669,302.8333333333333,167.5,0.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,315.66668701171875,165.66665649414062,386.0,311.5833435058594,5.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,114.33333333333331,180.5,209.66666666666663,342.8333333333333,13.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,315.3333333333333,175.33333333333334,388.8333333333333,318.3333333333333,13.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,115.5,175.5,206.4444580078125,344.6111145019531,5.0,3072,3072,512,512,0
02957c14fee52ac6d0617e6d86275a25,300.8927536231884,83.78063725490196,335.5826086956522,91.19485294117646,11.0,2760,3264,512,605,0
02957c14fee52ac6d0617e6d86275a25,261.3797101449275,162.37132352941177,319.6289855072464,223.9093137254902,11.0,2760,3264,512,605,0
02957c14fee52ac6d0617e6d86275a25,196.26666666666668,78.03462009803923,217.7855072463768,86.37561274509804,11.0,2760,3264,512,605,0
02957c14fee52ac6d0617e6d86275a25,258.6898498535156,162.74203926324844,319.0724792480469,224.4653806090355,0.0,2760,3264,512,605,0
02a4774868d677ef8ecff2168c0161c0,88.5,326.5,111.33333333333331,358.5,11.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,92.33333333333331,315.3333333333333,120.33333333333331,340.5,11.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,92.33333333333331,315.3333333333333,120.33333333333331,340.5,10.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,108.66666666666669,210.3333333333333,217.66666666666663,329.0,5.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,278.1666666666667,148.33333333333334,332.0,189.3333333333333,0.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,199.55555725097656,270.4444274902344,422.7777404785156,359.388916015625,3.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,102.25,192.9166717529297,210.6666717529297,325.66668701171875,13.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,102.83333587646484,198.9444580078125,211.888900756836,322.2777709960937,6.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,88.5,326.5,111.33333333333331,358.5,10.0,3072,3072,512,512,0
02cd1d17763c869ff3d4af5e28539456,48.66666666666666,326.2222222222222,72.22222222222223,399.55555555555554,10.0,2304,2880,512,640,0
02cd1d17763c869ff3d4af5e28539456,243.40740966796875,169.11109924316406,307.5555725097656,238.6666679382324,0.0,2304,2880,512,640,0
02cd1d17763c869ff3d4af5e28539456,48.66666666666666,326.2222222222222,72.22222222222223,399.55555555555554,11.0,2304,2880,512,640,0
02cd1d17763c869ff3d4af5e28539456,121.66666412353516,80.88889122009277,161.0,107.66666412353516,11.0,2304,2880,512,640,0
02cd1d17763c869ff3d4af5e28539456,380.22222222222223,337.1111111111111,404.44444444444446,406.44444444444446,11.0,2304,2880,512,640,0
02cd1d17763c869ff3d4af5e28539456,380.22222222222223,337.1111111111111,404.44444444444446,406.44444444444446,10.0,2304,2880,512,640,0
02cd1d17763c869ff3d4af5e28539456,165.18519592285156,296.74072265625,365.7037048339844,363.2592391967773,3.0,2304,2880,512,640,0
02d9d0c89022adc381c23e72add7c389,42.0,397.6666641235352,65.66666412353516,454.7777557373047,11.0,2304,2880,512,640,0
02d9d0c89022adc381c23e72add7c389,38.22222222222222,392.6666666666666,69.55555555555556,455.77777777777777,10.0,2304,2880,512,640,0
02d9d0c89022adc381c23e72add7c389,237.7777862548828,193.11111450195312,298.7777709960937,256.22222900390625,0.0,2304,2880,512,640,0
02d9d0c89022adc381c23e72add7c389,168.7777862548828,357.5555419921875,390.77777099609375,419.555549621582,3.0,2304,2880,512,640,0
02de1ec3340e75fd5e7294a84a0342a1,163.4814910888672,381.85184478759766,416.7407531738281,467.8518676757813,3.0,2304,2880,512,640,0
02de1ec3340e75fd5e7294a84a0342a1,253.629623413086,216.3703727722168,347.7778015136719,321.629638671875,0.0,2304,2880,512,640,0
02efc4e2e6e71e024fbfecb404a008a4,169.63047790527344,308.0691996216774,423.6190490722656,396.51561588048935,3.0,2800,3035,512,555,0
02efc4e2e6e71e024fbfecb404a008a4,281.17333984375,177.01483368873596,339.01715087890625,242.9687064886093,0.0,2800,3035,512,555,0
0339aac16e3dd93ee397315a224147a6,363.08497220277786,166.0946807861328,422.6070998311043,213.756088256836,13.0,2825,2725,531,512,0
033dae57cec0aca171d47090f299bed2,167.08197021484375,378.84618043899536,420.2841491699219,473.3391880989074,3.0,1952,2288,512,600,0
033dae57cec0aca171d47090f299bed2,244.6338653564453,179.28321361541748,332.0655822753906,284.6153676509857,0.0,1952,2288,512,600,0
033dae57cec0aca171d47090f299bed2,135.34426229508196,66.08391608391608,206.4262295081967,85.48951048951048,11.0,1952,2288,512,600,0
033e1637bed9b9f3dccac9c6c419adc2,147.86360473208072,95.38629965592744,239.7884481558803,117.67281826712542,11.0,2874,3197,512,570,0
033e1637bed9b9f3dccac9c6c419adc2,425.24147529575504,206.46230841413825,456.9519832985386,258.3453237410072,13.0,2874,3197,512,570,0
033e1637bed9b9f3dccac9c6c419adc2,426.7557373046875,227.5899294018745,457.4864196777344,256.5624046325684,8.0,2874,3197,512,570,0
033e1637bed9b9f3dccac9c6c419adc2,408.5845642089844,198.88488560915,428.804443359375,218.8536036014557,8.0,2874,3197,512,570,0
033e1637bed9b9f3dccac9c6c419adc2,410.455114822547,199.6872067563341,428.98260264439807,220.9039724741945,7.0,2874,3197,512,570,0
033e1637bed9b9f3dccac9c6c419adc2,408.1391788448156,193.44698154519864,429.5170494084899,221.43884892086328,13.0,2874,3197,512,570,0
033e1637bed9b9f3dccac9c6c419adc2,428.0918580375783,226.25273694088207,459.446068197634,258.7019080387864,7.0,2874,3197,512,570,0
03431b577d1ccf075e930c4c4913c079,137.93333435058594,288.2046076655388,445.8000183105469,382.47403144836426,3.0,2560,2952,512,590,0
03431b577d1ccf075e930c4c4913c079,261.1000061035156,102.13075518608092,320.20001220703125,174.28184658288956,0.0,2560,2952,512,590,0
034cf2b503a9a7efe404f000fb988534,30.444444444444443,138.44444444444446,122.66666666666669,346.8888888888889,6.0,2304,2880,512,640,0
034cf2b503a9a7efe404f000fb988534,261.55555555555554,108.22222222222224,368.0,150.66666666666666,6.0,2304,2880,512,640,0
034cf2b503a9a7efe404f000fb988534,217.4814910888672,155.1851749420166,285.7037048339844,228.88887405395508,0.0,2304,2880,512,640,0
034cf2b503a9a7efe404f000fb988534,4.444444444444445,343.7777777777778,42.66666666666666,383.7777777777778,10.0,2304,2880,512,640,0
