image_id,x_min,y_min,x_max,y_max,class_id,width,height
00150343289f317a0ad5629d5b7d9ef9,176.20910891089108,97.377990430622,337.8186138613861,179.44497607655504,0.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,391.7560396039604,227.4194577352472,446.70732673267327,251.30462519936205,7.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,273.1342574257426,95.54066985645932,339.64356435643566,173.32057416267943,0.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,364.990099009901,208.02551834130784,460.090297029703,263.5534290271132,11.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,380.4007920792079,225.1738437001595,454.0071287128713,272.3317384370016,10.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,251.43762376237623,94.72408293460926,344.1045544554456,176.38277511961724,0.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,416.49425742574255,227.01116427432217,462.7263366336634,271.311004784689,11.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,416.49425742574255,227.01116427432217,462.7263366336634,271.311004784689,10.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,51.50415841584159,257.4290271132376,81.51445544554456,292.7464114832536,11.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,391.7560396039604,227.4194577352472,446.70732673267327,251.30462519936205,13.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,380.4007920792079,225.1738437001595,454.0071287128713,272.3317384370016,7.0,2525,2508
00150343289f317a0ad5629d5b7d9ef9,127.54376237623762,241.9138755980861,166.4760396039604,258.2456140350877,13.0,2525,2508
0046f681f078851293c4e710c4466058,91.55555555555556,105.6,163.77777777777777,174.57777777777778,13.0,2304,2880
0046f681f078851293c4e710c4466058,296.0,100.8,394.0,200.17777777777772,13.0,2304,2880
0046f681f078851293c4e710c4466058,227.5555555555556,121.06666666666666,302.6666666666667,172.26666666666668,0.0,2304,2880
0046f681f078851293c4e710c4466058,290.44444444444446,105.42222222222222,406.44444444444446,211.0222222222222,13.0,2304,2880
0046f681f078851293c4e710c4466058,70.0,99.37777777777778,140.44444444444446,144.7111111111111,13.0,2304,2880
0046f681f078851293c4e710c4466058,70.0,99.37777777777778,140.44444444444446,144.7111111111111,6.0,2304,2880
0046f681f078851293c4e710c4466058,106.22222222222224,70.75555555555556,157.55555555555554,101.33333333333331,11.0,2304,2880
0046f681f078851293c4e710c4466058,294.6666666666667,84.8,407.77777777777777,196.9777777777778,13.0,2304,2880
0046f681f078851293c4e710c4466058,149.77777777777777,89.06666666666666,169.77777777777777,97.42222222222222,13.0,2304,2880
0046f681f078851293c4e710c4466058,70.22222222222223,98.31111111111112,194.0,200.88888888888889,13.0,2304,2880
0046f681f078851293c4e710c4466058,343.3333333333333,74.13333333333334,402.0,122.31111111111112,11.0,2304,2880
00675cd546313f912cadd4ad54415d69,195.09439754412887,249.1550802139037,420.8380660015349,322.2245989304813,3.0,2606,2992
00675cd546313f912cadd4ad54415d69,259.1435149654643,140.49197860962568,339.1066768994628,197.8181818181818,0.0,2606,2992
00675cd546313f912cadd4ad54415d69,199.4167306216424,244.8770053475936,422.016884113584,329.9251336898396,3.0,2606,2992
00675cd546313f912cadd4ad54415d69,268.9669992325403,141.1764705882353,334.5878741366078,183.7860962566845,0.0,2606,2992
00675cd546313f912cadd4ad54415d69,193.32617037605525,254.288770053476,435.57329240214887,332.14973262032083,3.0,2606,2992
00675cd546313f912cadd4ad54415d69,275.0575594781274,138.09625668449198,334.3914044512663,208.42780748663105,0.0,2606,2992
008b3176a7248a0a189b5731ac8d2e95,176.38962075848303,208.2491261518907,388.7520958083832,268.9342230695901,3.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,115.48103792415168,100.05719733079124,135.3069860279441,111.2831267874166,7.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,387.525748502994,245.34350174769625,425.338123752495,270.7238639974579,8.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,391.8179640718563,245.99428026692087,421.65908183632735,268.12074992055926,8.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,340.72015968063874,152.28217349857007,447.6167664670659,273.32697807435653,9.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,391.6135728542914,243.06577693040992,422.4766467065869,268.60883380997774,8.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,340.72015968063874,152.28217349857007,447.6167664670659,273.32697807435653,7.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,72.55888223552894,158.95265332062283,187.42674650698604,265.6803304734668,7.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,351.96167664670656,229.88751191611053,386.9125748502994,257.22020972354625,8.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,366.0646706586826,173.92055926278996,380.98522954091817,187.26151890689545,8.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,72.55888223552894,158.95265332062283,187.42674650698604,265.6803304734668,9.0,2505,3147
008b3176a7248a0a189b5731ac8d2e95,330.70499001996006,163.1827136955831,359.72854291417167,186.9361296472832,8.0,2505,3147
009d4c31ebf87e51c5c8c160a4bd8006,57.094858797972485,95.1363321799308,224.3012309920348,425.89896193771625,10.0,2762,2890
009d4c31ebf87e51c5c8c160a4bd8006,130.50253439536567,204.62283737024225,228.5648081100652,251.2166089965398,7.0,2762,2890
009d4c31ebf87e51c5c8c160a4bd8006,129.76104272266474,171.49342560553634,228.00868935553947,286.4719723183391,4.0,2762,2890
009d4c31ebf87e51c5c8c160a4bd8006,62.28530050687908,79.36885813148788,235.23823316437364,429.79653979238753,10.0,2762,2890
009d4c31ebf87e51c5c8c160a4bd8006,64.32440260680666,90.53010380622835,238.94569152787835,436.1743944636678,10.0,2762,2890
009d4c31ebf87e51c5c8c160a4bd8006,129.76104272266474,171.49342560553634,228.00868935553947,286.4719723183391,7.0,2762,2890
009d4c31ebf87e51c5c8c160a4bd8006,392.9905865314989,265.7439446366782,405.22519913106447,300.8221453287197,7.0,2762,2890
009d4c31ebf87e51c5c8c160a4bd8006,273.05430847212165,181.4145328719723,337.7494569152788,228.36262975778547,0.0,2762,2890
009d4c31ebf87e51c5c8c160a4bd8006,392.0637219406227,263.0865051903114,429.50905141202026,302.77093425605534,13.0,2762,2890
009d837e29ba400e03856cf8d6a5b545,268.0,108.26666666666668,308.22222222222223,143.46666666666667,0.0,2304,2880
009d837e29ba400e03856cf8d6a5b545,301.77777777777777,51.2,355.55555555555554,63.46666666666667,11.0,2304,2880
009d837e29ba400e03856cf8d6a5b545,124.44444444444444,52.62222222222222,191.3333333333333,74.84444444444445,11.0,2304,2880
009d837e29ba400e03856cf8d6a5b545,250.44444444444449,106.66666666666669,308.22222222222223,153.24444444444444,0.0,2304,2880
009d837e29ba400e03856cf8d6a5b545,255.3333333333333,105.77777777777776,310.0,156.26666666666668,0.0,2304,2880
00aca42a24e4ea6066cca2546150c36e,256.5983305509182,129.123171920702,311.3028380634391,183.2018199545012,0.0,2995,3077
00aca42a24e4ea6066cca2546150c36e,260.8721202003339,127.958401039974,312.1575959933222,186.03054923626908,0.0,2995,3077
00aca42a24e4ea6066cca2546150c36e,341.7322203672788,65.72635684107897,379.8544240400668,92.84887877803057,11.0,2995,3077
00aca42a24e4ea6066cca2546150c36e,376.2644407345576,281.7081572960676,431.1398998330551,334.6220344491388,7.0,2995,3077
00aca42a24e4ea6066cca2546150c36e,257.45308848080134,131.4527136821579,313.0123539232053,202.67013324666885,0.0,2995,3077
00aca42a24e4ea6066cca2546150c36e,140.18030050083473,55.74260643483913,192.8333889816361,76.0428989275268,11.0,2995,3077
00aca42a24e4ea6066cca2546150c36e,57.61068447412354,166.0630484237894,135.56460767946578,331.62690932726684,7.0,2995,3077
00aca42a24e4ea6066cca2546150c36e,186.8500834724541,274.5531361715957,391.8210350584307,340.1130971725707,3.0,2995,3077
00aca42a24e4ea6066cca2546150c36e,401.5652754590985,290.52713682157946,437.2941569282137,364.2404939876503,10.0,2995,3077
00bcb82818ea83d6a86df241762cd7d0,381.0,302.8992,416.75,346.3168,11.0,2048,2500
00bcb82818ea83d6a86df241762cd7d0,175.25,133.12,214.0,315.1872,9.0,2048,2500
00bcb82818ea83d6a86df241762cd7d0,232.75,112.8448,285.75,176.3328,0.0,2048,2500
00bcb82818ea83d6a86df241762cd7d0,166.0,253.5424,355.5,320.7168,3.0,2048,2500
00bcb82818ea83d6a86df241762cd7d0,381.0,302.8992,416.75,346.3168,10.0,2048,2500
00f2f97f74e086e1f82acc285ee4a5c5,290.44444444444446,65.42222222222222,318.0,85.86666666666666,6.0,2304,2880
00f2f97f74e086e1f82acc285ee4a5c5,290.22222222222223,59.37777777777778,400.6666666666667,136.35555555555555,6.0,2304,2880
00f2f97f74e086e1f82acc285ee4a5c5,120.66666666666669,87.11111111111111,182.22222222222223,126.93333333333334,6.0,2304,2880
00f2f97f74e086e1f82acc285ee4a5c5,240.66666666666663,114.4888888888889,296.0,157.51111111111112,0.0,2304,2880
00f2f97f74e086e1f82acc285ee4a5c5,290.44444444444446,65.42222222222222,318.0,85.86666666666666,7.0,2304,2880
00f2f97f74e086e1f82acc285ee4a5c5,294.8888888888889,66.4888888888889,307.55555555555554,81.95555555555555,7.0,2304,2880
00f2f97f74e086e1f82acc285ee4a5c5,100.66666666666669,73.6,179.55555555555554,93.5111111111111,11.0,2304,2880
00f2f97f74e086e1f82acc285ee4a5c5,172.22222222222223,226.66666666666663,400.44444444444446,288.53333333333336,3.0,2304,2880
010018c93ed33ae56ed048ee54867e46,265.1916103803768,149.81296839361357,329.8059011731248,218.04626914304333,0.0,2813,3069
010018c93ed33ae56ed048ee54867e46,147.61180234624956,115.9465623981753,188.38250977603985,193.18866080156403,13.0,2813,3069
010018c93ed33ae56ed048ee54867e46,261.55136864557414,145.64222873900297,331.444009953786,215.2101661779081,0.0,2813,3069
010018c93ed33ae56ed048ee54867e46,136.3270529683612,130.96122515477353,160.53466050479915,163.32616487455198,13.0,2813,3069
010018c93ed33ae56ed048ee54867e46,117.7618201208674,355.68067774519386,135.9630287948809,372.8641251221897,11.0,2813,3069
010018c93ed33ae56ed048ee54867e46,293.22147173835765,83.7484522645813,350.7372911482404,107.43825350276964,11.0,2813,3069
010018c93ed33ae56ed048ee54867e46,325.983647351582,97.09481915933527,380.7692854603626,159.4890843923102,13.0,2813,3069
010018c93ed33ae56ed048ee54867e46,339.8165659438322,95.2596937113066,355.2875933167437,131.62854349951124,13.0,2813,3069
010018c93ed33ae56ed048ee54867e46,147.97582651972982,150.98077549690453,157.80447920369713,160.99055066797,8.0,2813,3069
010018c93ed33ae56ed048ee54867e46,388.7778172769285,375.1997393287716,402.79274795591897,387.0446399478657,11.0,2813,3069
010018c93ed33ae56ed048ee54867e46,153.9822253821543,82.24698598892147,236.7977248489157,114.94558488106875,11.0,2813,3069
010018c93ed33ae56ed048ee54867e46,168.5431923213651,176.3388725969371,176.55172413793105,183.3457152166829,8.0,2813,3069
010018c93ed33ae56ed048ee54867e46,323.07145396373977,100.76507005539264,395.5122644863136,164.9944607363962,13.0,2813,3069
010018c93ed33ae56ed048ee54867e46,169.99928901528617,177.17302052785925,176.73373622467116,183.3457152166829,8.0,2813,3069
010018c93ed33ae56ed048ee54867e46,196.3910415926057,319.6454871293581,385.1375755421258,383.207559465624,3.0,2813,3069
010018c93ed33ae56ed048ee54867e46,169.27124066832562,81.57966764418377,214.228226093139,107.1045943304008,11.0,2813,3069
010018c93ed33ae56ed048ee54867e46,267.55776750799856,147.14369501466277,329.8059011731248,227.3887259693712,0.0,2813,3069
010018c93ed33ae56ed048ee54867e46,196.3910415926057,298.29130009775173,383.4994667614647,379.8709677419355,3.0,2813,3069
0108949daa13dc94634a7d650a05c0bb,170.0,261.3333333333333,400.0,316.97777777777776,3.0,2304,2880
0108949daa13dc94634a7d650a05c0bb,235.3333333333333,130.13333333333333,298.8888888888889,177.24444444444444,0.0,2304,2880
0108949daa13dc94634a7d650a05c0bb,171.55555555555554,244.0888888888889,395.77777777777777,311.64444444444445,3.0,2304,2880
0108949daa13dc94634a7d650a05c0bb,170.22222222222223,256.35555555555555,399.3333333333333,315.7333333333333,3.0,2304,2880
0108949daa13dc94634a7d650a05c0bb,245.11111111111111,130.13333333333333,295.55555555555554,181.51111111111112,0.0,2304,2880
0108949daa13dc94634a7d650a05c0bb,244.66666666666663,131.37777777777777,296.8888888888889,165.6888888888889,0.0,2304,2880
010a3dbb67bc37800a041866844861b1,209.83937007874016,265.8333333333333,419.2755905511811,337.0,3.0,2540,3072
010a3dbb67bc37800a041866844861b1,277.56850393700785,135.66666666666666,334.0094488188976,176.16666666666666,0.0,2540,3072
010a3dbb67bc37800a041866844861b1,203.3889763779528,270.5,403.955905511811,322.6666666666667,3.0,2540,3072
010a3dbb67bc37800a041866844861b1,361.6251968503937,170.0,418.0661417322835,210.8333333333333,7.0,2540,3072
010a3dbb67bc37800a041866844861b1,204.3968503937008,248.16666666666663,404.1574803149607,323.0,3.0,2540,3072
010a3dbb67bc37800a041866844861b1,361.6251968503937,170.0,418.0661417322835,210.8333333333333,6.0,2540,3072
010a3dbb67bc37800a041866844861b1,263.86141732283465,136.0,334.21102362204726,189.66666666666663,0.0,2540,3072
010a3dbb67bc37800a041866844861b1,273.73858267716537,136.66666666666666,331.1874015748032,188.5,0.0,2540,3072
011244ab511b20130d846f5f8f0c3866,231.16666666666663,191.66666666666663,412.1666666666667,250.16666666666663,3.0,3072,3072
011244ab511b20130d846f5f8f0c3866,233.5,184.66666666666663,413.0,253.0,3.0,3072,3072
011244ab511b20130d846f5f8f0c3866,232.0,197.3333333333333,417.8333333333333,255.3333333333333,3.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,126.5,204.66666666666663,184.3333333333333,228.5,13.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,127.83333333333331,205.66666666666663,186.0,230.8333333333333,6.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,289.8333333333333,96.83333333333331,338.5,115.5,11.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,136.16666666666666,297.8333333333333,190.66666666666663,333.1666666666667,6.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,263.3333333333333,163.0,314.1666666666667,218.16666666666663,0.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,190.5,297.3333333333333,389.8333333333333,376.5,3.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,412.3333333333333,302.0,422.5,314.1666666666667,8.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,176.33333333333334,108.66666666666669,223.3333333333333,118.83333333333331,11.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,173.66666666666666,108.5,231.16666666666663,120.16666666666669,11.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,287.8333333333333,100.33333333333331,354.1666666666667,118.0,11.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,189.3333333333333,275.8333333333333,392.3333333333333,374.1666666666667,3.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,412.3333333333333,302.0,422.5,314.1666666666667,9.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,294.3333333333333,101.66666666666669,357.8333333333333,117.83333333333331,11.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,111.83333333333331,342.3333333333333,165.83333333333334,380.1666666666667,9.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,191.8333333333333,297.8333333333333,386.0,369.0,3.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,124.0,209.3333333333333,177.0,221.16666666666663,13.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,174.33333333333334,107.66666666666669,228.3333333333333,121.5,11.0,3072,3072
011ae9520e81f1efe71c9d954ec07d09,111.83333333333331,342.3333333333333,165.83333333333334,380.1666666666667,7.0,3072,3072
013893a5fa90241c65c3efcdbdd2cec1,145.0,264.8333333333333,203.16666666666663,319.6666666666667,6.0,3072,3072
013893a5fa90241c65c3efcdbdd2cec1,148.66666666666666,275.5,208.3333333333333,317.1666666666667,7.0,3072,3072
013893a5fa90241c65c3efcdbdd2cec1,148.66666666666666,275.5,208.3333333333333,317.1666666666667,5.0,3072,3072
013893a5fa90241c65c3efcdbdd2cec1,188.8333333333333,67.0,209.0,96.33333333333331,13.0,3072,3072
013893a5fa90241c65c3efcdbdd2cec1,190.16666666666663,72.83333333333333,209.0,89.66666666666667,13.0,3072,3072
013893a5fa90241c65c3efcdbdd2cec1,145.0,264.8333333333333,203.16666666666663,319.6666666666667,7.0,3072,3072
013893a5fa90241c65c3efcdbdd2cec1,148.66666666666666,275.5,208.3333333333333,317.1666666666667,9.0,3072,3072
013893a5fa90241c65c3efcdbdd2cec1,111.16666666666669,226.3333333333333,218.0,325.3333333333333,6.0,3072,3072
01570ee44031e4ebab6031501293bf66,60.44444444444444,152.35555555555555,201.11111111111111,299.55555555555554,4.0,2304,2880
01570ee44031e4ebab6031501293bf66,38.22222222222222,121.42222222222222,215.11111111111111,281.77777777777777,7.0,2304,2880
01570ee44031e4ebab6031501293bf66,38.22222222222222,121.42222222222222,215.11111111111111,281.77777777777777,1.0,2304,2880
01570ee44031e4ebab6031501293bf66,52.0,221.6888888888889,111.11111111111111,243.0222222222222,13.0,2304,2880
01570ee44031e4ebab6031501293bf66,54.888888888888886,158.75555555555556,209.77777777777777,315.9111111111111,1.0,2304,2880
01570ee44031e4ebab6031501293bf66,151.33333333333334,235.5555555555556,376.22222222222223,309.5111111111111,3.0,2304,2880
01570ee44031e4ebab6031501293bf66,150.44444444444446,247.46666666666667,373.55555555555554,308.44444444444446,3.0,2304,2880
015e332b702e4829710941ab7265bd1d,271.80876494023903,156.68965517241378,326.8844621513944,220.44444444444449,0.0,2008,2088
015e332b702e4829710941ab7265bd1d,275.3784860557769,159.38697318007664,326.37450199203187,209.9003831417625,0.0,2008,2088
015e332b702e4829710941ab7265bd1d,193.52988047808765,302.3448275862069,391.9043824701195,364.13793103448273,3.0,2008,2088
015e332b702e4829710941ab7265bd1d,190.21513944223108,288.1226053639847,390.62948207171314,366.3448275862069,3.0,2008,2088
015e332b702e4829710941ab7265bd1d,279.9681274900398,156.1992337164751,327.1394422310757,203.0344827586207,0.0,2008,2088
0162dad8330007f8f0daf43bcf4033f1,208.0,193.16666666666663,388.0,268.0,3.0,3072,3072
0162dad8330007f8f0daf43bcf4033f1,279.6666666666667,92.0,322.0,132.83333333333334,0.0,3072,3072
0162dad8330007f8f0daf43bcf4033f1,274.3333333333333,90.83333333333331,323.1666666666667,137.66666666666666,0.0,3072,3072
0162dad8330007f8f0daf43bcf4033f1,156.66666666666666,90.5,161.83333333333334,93.66666666666669,13.0,3072,3072
0162dad8330007f8f0daf43bcf4033f1,212.0,205.8333333333333,394.5,265.6666666666667,3.0,3072,3072
0162dad8330007f8f0daf43bcf4033f1,267.1666666666667,92.0,322.3333333333333,156.33333333333334,0.0,3072,3072
0162dad8330007f8f0daf43bcf4033f1,156.66666666666666,90.5,161.83333333333334,93.66666666666669,8.0,3072,3072
0187da5fd71c7a2917346bf12a67bbe4,130.9197939661516,47.54777927321669,247.3348050036792,273.7442799461642,9.0,2718,2972
0187da5fd71c7a2917346bf12a67bbe4,163.69683590875644,58.40107671601615,242.0603384841796,263.5800807537012,9.0,2718,2972
0187da5fd71c7a2917346bf12a67bbe4,179.896983075791,57.88425302826379,325.8866813833701,402.4333781965007,9.0,2718,2972
018a2fe44c3451281ec338c27ecc9c53,66.85350318471338,178.6086956521739,223.59235668789808,381.7391304347826,7.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,62.98089171974522,235.4782608695652,85.19745222929936,332.3478260869565,11.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,69.29936305732484,32.869565217391305,241.3248407643312,167.82608695652175,1.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,50.955414012738856,365.39130434782606,213.60509554140128,394.2608695652174,10.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,50.955414012738856,365.39130434782606,213.60509554140128,394.2608695652174,11.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,79.28662420382166,38.95652173913044,225.8343949044586,204.17391304347825,13.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,79.28662420382166,38.95652173913044,225.8343949044586,204.17391304347825,1.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,84.5859872611465,33.21739130434783,239.0828025477707,178.2608695652174,1.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,313.6815286624204,49.391304347826086,390.7261146496815,68.69565217391305,11.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,84.5859872611465,33.21739130434783,239.0828025477707,178.2608695652174,7.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,124.3312101910828,157.04347826086956,198.3184713375796,298.60869565217394,13.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,342.828025477707,158.08695652173913,445.9617834394904,193.5652173913044,13.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,428.22929936305735,218.95652173913044,446.7770700636943,251.30434782608697,13.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,54.01273885350319,354.2608695652174,88.05095541401273,399.3043478260869,11.0,2512,2944
018a2fe44c3451281ec338c27ecc9c53,62.98089171974522,235.4782608695652,85.19745222929936,332.3478260869565,2.0,2512,2944
018b348fd699821cdbc5bdc0b329982c,213.198738170347,151.14893617021278,237.42586750788644,181.2765957446809,7.0,2536,3008
018b348fd699821cdbc5bdc0b329982c,111.4447949526814,78.46808510638297,228.34069400630915,103.65957446808513,11.0,2536,3008
018b348fd699821cdbc5bdc0b329982c,110.43533123028392,115.40425531914892,153.6403785488959,145.0212765957447,2.0,2536,3008
018b348fd699821cdbc5bdc0b329982c,117.70347003154572,110.80851063829788,189.3753943217665,197.2765957446809,13.0,2536,3008
018b348fd699821cdbc5bdc0b329982c,111.0410094637224,105.70212765957449,154.2460567823344,140.25531914893617,7.0,2536,3008
01a3c3d994d85ce5634d2d13c03fd4b0,135.33333333333334,166.83333333333334,198.16666666666663,215.3333333333333,4.0,3072,3072
01a3c3d994d85ce5634d2d13c03fd4b0,140.66666666666666,169.66666666666666,196.5,218.16666666666663,4.0,3072,3072
01a3c3d994d85ce5634d2d13c03fd4b0,140.66666666666666,169.66666666666666,196.5,218.16666666666663,8.0,3072,3072
01a3c3d994d85ce5634d2d13c03fd4b0,138.33333333333334,51.333333333333336,236.3333333333333,152.5,11.0,3072,3072
01a3c3d994d85ce5634d2d13c03fd4b0,111.83333333333331,243.3333333333333,177.16666666666666,304.3333333333333,11.0,3072,3072
01a3c3d994d85ce5634d2d13c03fd4b0,131.16666666666666,214.8333333333333,223.16666666666663,278.6666666666667,7.0,3072,3072
01a3c3d994d85ce5634d2d13c03fd4b0,114.66666666666669,52.333333333333336,171.83333333333334,242.16666666666663,11.0,3072,3072
01a3c3d994d85ce5634d2d13c03fd4b0,135.33333333333334,166.83333333333334,198.16666666666663,215.3333333333333,8.0,3072,3072
01a3c3d994d85ce5634d2d13c03fd4b0,143.33333333333334,166.0,193.66666666666663,218.16666666666663,8.0,3072,3072
01a3c3d994d85ce5634d2d13c03fd4b0,126.0,163.0,229.66666666666663,281.8333333333333,7.0,3072,3072
