image_id,x_min,y_min,x_max,y_max,class_id,original_width,original_height,transformed_width,transformed_height,fold
013893a5fa90241c65c3efcdbdd2cec1,148.66666666666666,275.5,208.3333333333333,317.1666666666667,5.0,3072,3072,512,512,0
01570ee44031e4ebab6031501293bf66,38.22222222222222,151.77777777777777,215.11111111111111,352.22222222222223,1.0,2304,2880,512,640,0
01570ee44031e4ebab6031501293bf66,52.0,277.11111111111114,111.11111111111111,303.77777777777777,13.0,2304,2880,512,640,0
01570ee44031e4ebab6031501293bf66,38.22222222222222,151.77777777777777,215.11111111111111,352.22222222222223,7.0,2304,2880,512,640,0
01570ee44031e4ebab6031501293bf66,60.44444444444444,190.44444444444449,201.11111111111111,374.44444444444446,4.0,2304,2880,512,640,0
01570ee44031e4ebab6031501293bf66,150.44444444444446,309.3333333333333,373.55555555555554,385.55555555555554,3.0,2304,2880,512,640,0
01570ee44031e4ebab6031501293bf66,54.888888888888886,198.44444444444449,209.77777777777777,394.88888888888886,1.0,2304,2880,512,640,0
0162dad8330007f8f0daf43bcf4033f1,267.1666666666667,92.0,322.3333333333333,156.33333333333334,0.0,3072,3072,512,512,0
0162dad8330007f8f0daf43bcf4033f1,279.6666666666667,92.0,322.0,132.83333333333334,0.0,3072,3072,512,512,0
0162dad8330007f8f0daf43bcf4033f1,156.66666666666666,90.5,161.83333333333334,93.66666666666669,13.0,3072,3072,512,512,0
0162dad8330007f8f0daf43bcf4033f1,156.66666666666666,90.5,161.83333333333334,93.66666666666669,8.0,3072,3072,512,512,0
0162dad8330007f8f0daf43bcf4033f1,212.0,205.8333333333333,394.5,265.6666666666667,3.0,3072,3072,512,512,0
0187da5fd71c7a2917346bf12a67bbe4,179.896983075791,63.31090174966352,325.8866813833701,440.1615074024226,9.0,2718,2972,512,560,0
0187da5fd71c7a2917346bf12a67bbe4,163.69683590875644,63.876177658142666,242.0603384841796,288.2907133243607,9.0,2718,2972,512,560,0
018a2fe44c3451281ec338c27ecc9c53,62.98089171974522,275.9510869565217,85.19745222929936,389.4701086956521,11.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,54.01273885350319,415.1494565217391,88.05095541401273,467.9347826086956,11.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,79.28662420382166,45.65217391304349,225.8343949044586,239.2663043478261,13.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,428.22929936305735,256.5896739130435,446.7770700636943,294.4972826086957,13.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,342.828025477707,185.25815217391303,445.9617834394904,226.8342391304348,13.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,69.29936305732484,38.51902173913044,241.3248407643312,196.671195652174,1.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,62.98089171974522,275.9510869565217,85.19745222929936,389.4701086956521,2.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,66.85350318471338,209.30706521739128,223.59235668789808,447.3505434782609,7.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,84.5859872611465,38.92663043478261,239.0828025477707,208.89945652173915,7.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,50.955414012738856,428.1929347826087,213.60509554140128,462.0244565217391,10.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,50.955414012738856,428.1929347826087,213.60509554140128,462.0244565217391,11.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,313.6815286624204,57.880434782608695,390.7261146496815,80.50271739130436,11.0,2512,2944,512,600,0
018a2fe44c3451281ec338c27ecc9c53,124.3312101910828,184.03532608695653,198.3184713375796,349.9320652173913,13.0,2512,2944,512,600,0
018b348fd699821cdbc5bdc0b329982c,111.4447949526814,93.02759308510636,228.34069400630915,122.8932845744681,11.0,2536,3008,512,607,0
018b348fd699821cdbc5bdc0b329982c,111.0410094637224,125.31482712765958,154.2460567823344,166.27925531914894,7.0,2536,3008,512,607,0
018b348fd699821cdbc5bdc0b329982c,213.198738170347,179.19414893617022,237.42586750788644,214.9119015957447,7.0,2536,3008,512,607,0
018b348fd699821cdbc5bdc0b329982c,117.70347003154572,131.3686835106383,189.3753943217665,233.8806515957447,13.0,2536,3008,512,607,0
018b348fd699821cdbc5bdc0b329982c,110.43533123028392,136.81715425531914,153.6403785488959,171.92952127659575,2.0,2536,3008,512,607,0
01a3c3d994d85ce5634d2d13c03fd4b0,117.5,248.66666666666663,221.16666666666663,347.3333333333333,10.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,114.66666666666669,52.333333333333336,171.83333333333334,242.16666666666663,11.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,110.0,258.0,229.66666666666663,313.0,10.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,138.33333333333334,51.333333333333336,236.3333333333333,152.5,11.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,173.0,52.333333333333336,242.66666666666663,101.0,11.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,140.66666666666666,169.66666666666666,196.5,218.16666666666663,8.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,131.16666666666666,214.8333333333333,223.16666666666663,278.6666666666667,7.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,140.66666666666666,169.66666666666666,196.5,218.16666666666663,4.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,126.0,163.0,229.66666666666663,281.8333333333333,7.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,111.83333333333331,243.3333333333333,177.16666666666666,304.3333333333333,11.0,3072,3072,512,512,0
01a3c3d994d85ce5634d2d13c03fd4b0,135.33333333333334,166.83333333333334,198.16666666666663,215.3333333333333,7.0,3072,3072,512,512,0
01afcfaabc406f0fe1797cb7fa6616c6,224.0,148.88888888888889,258.8888888888889,183.77777777777777,0.0,2304,2880,512,640,0
01afcfaabc406f0fe1797cb7fa6616c6,156.22222222222223,264.22222222222223,355.55555555555554,354.22222222222223,3.0,2304,2880,512,640,0
01afcfaabc406f0fe1797cb7fa6616c6,218.0,142.44444444444443,262.22222222222223,193.1111111111111,0.0,2304,2880,512,640,0
01c2b9fcb0384c84648ed76c736552a8,208.71489034243945,352.17861743237444,488.6125432858792,411.5345641906397,3.0,2599,2329,571,512,0
01c2b9fcb0384c84648ed76c736552a8,81.72835706040784,410.655216831258,90.95575221238938,418.349506225848,9.0,2599,2329,571,512,0
01c2b9fcb0384c84648ed76c736552a8,306.26163909195844,173.6711034778875,373.0504040015391,239.40231859167025,0.0,2599,2329,571,512,0
01cbbeab94b4d2bfd5cd8a467fee46a7,148.44444444444446,310.44444444444446,351.77777777777777,388.4444444444444,3.0,2304,2880,512,640,0
01cbbeab94b4d2bfd5cd8a467fee46a7,143.11111111111111,329.3333333333333,369.77777777777777,403.55555555555554,3.0,2304,2880,512,640,0
01cbbeab94b4d2bfd5cd8a467fee46a7,245.11111111111111,140.88888888888889,295.55555555555554,214.88888888888889,0.0,2304,2880,512,640,0
01cbbeab94b4d2bfd5cd8a467fee46a7,31.77777777777778,283.3333333333333,136.22222222222223,378.22222222222223,5.0,2304,2880,512,640,0
01cbbeab94b4d2bfd5cd8a467fee46a7,126.88888888888889,77.55555555555556,178.44444444444446,95.77777777777776,11.0,2304,2880,512,640,0
01cbbeab94b4d2bfd5cd8a467fee46a7,264.8888888888889,88.0,312.44444444444446,100.22222222222224,11.0,2304,2880,512,640,0
01ee6e560f083255a630c41bba779405,383.4666666666666,130.49157303370788,400.0,150.5056179775281,9.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,383.4666666666666,130.49157303370788,400.0,150.5056179775281,8.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,372.26666666666665,106.20786516853931,406.1333333333333,151.3061797752809,13.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,276.53333333333336,139.56460674157302,345.3333333333333,214.01685393258424,0.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,353.06666666666666,86.46067415730337,366.6666666666667,115.28089887640448,13.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,316.8,71.51685393258427,388.53333333333336,96.06741573033707,11.0,1920,2136,512,570,0
01ee6e560f083255a630c41bba779405,204.0,312.21910112359546,440.26666666666665,390.6741573033708,3.0,1920,2136,512,570,0
01f88c998eea22d21ee144bc3edfd261,181.75,312.0,399.75,362.5,3.0,2048,2500,512,625,0
01f88c998eea22d21ee144bc3edfd261,183.25,300.0,407.25,381.25,3.0,2048,2500,512,625,0
020717d6ab0b440b37978d9bace9f9b2,116.0,328.3333333333333,137.33333333333334,393.8333333333333,11.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,404.3333333333333,212.16666666666663,481.1666666666667,420.0,12.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,140.0,62.333333333333336,260.5,191.66666666666663,12.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,302.3333333333333,59.16666666666666,457.1666666666667,413.8333333333333,12.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,116.0,328.3333333333333,137.33333333333334,393.8333333333333,13.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,335.6666666666667,213.0,406.6666666666667,375.8333333333333,7.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,109.83333333333331,324.6666666666667,133.5,398.6666666666667,13.0,3072,3072,512,512,0
020717d6ab0b440b37978d9bace9f9b2,290.6666666666667,141.5,348.3333333333333,226.0,0.0,3072,3072,512,512,0
0211f9fe31142ba1e25fb6a2ea3fea38,354.44444444444446,117.7777777777778,377.1111111111111,149.33333333333334,13.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,326.8888888888889,127.7777777777778,345.3333333333333,183.3333333333333,13.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,324.6666666666667,103.11111111111111,392.22222222222223,181.5555555555556,13.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,320.8888888888889,92.44444444444444,378.6666666666667,165.7777777777778,13.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,342.8888888888889,323.55555555555554,402.44444444444446,459.1111111111111,6.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,313.3333333333333,306.44444444444446,420.22222222222223,454.88888888888886,7.0,2304,2880,512,640,0
0211f9fe31142ba1e25fb6a2ea3fea38,378.8888888888889,170.66666666666666,388.22222222222223,179.55555555555554,8.0,2304,2880,512,640,0
021ed4f8af985c0fc68335abb2cf2ed7,277.75,151.0,340.0,212.0,0.0,2048,2500,512,625,0
02222df826791117f315ecb2b58c5b69,95.98778159602902,181.25698324022343,176.1405116456663,230.33519553072625,13.0,2619,3222,512,630,0
02222df826791117f315ecb2b58c5b69,110.64986636120656,197.29050279329607,169.68919434898817,222.7094972067039,13.0,2619,3222,512,630,0
02222df826791117f315ecb2b58c5b69,103.61206567392136,190.25139664804468,188.06567392134403,235.81005586592173,13.0,2619,3222,512,630,0
024f9140bd829c346fc91fcf4009d251,401.4782608695653,235.3726618705036,432.8149478979519,373.6863309352518,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,71.52137980596478,203.69496402877687,112.81207330219188,447.35539568345325,11.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,407.0082644628099,244.76546762589928,437.7919511318721,363.1884892086331,11.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,152.07509881422925,151.94244604316546,217.51347466762488,201.3007194244604,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,277.05318002155946,122.6589928057554,425.62594322673374,273.49640287769785,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,66.3600431189364,291.1769784172662,112.81207330219188,425.6230215827338,11.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,144.51742723679482,123.2115107913669,237.23715415019765,249.36978417266187,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,277.79051383399207,124.68489208633092,428.3909450233561,283.25755395683456,11.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,66.3600431189364,291.1769784172662,112.81207330219188,425.6230215827338,8.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,143.2270930650377,125.60575539568346,247.19116061803808,205.168345323741,11.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,144.51742723679482,123.2115107913669,237.23715415019765,249.36978417266187,8.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,279.6338483650737,119.71223021582732,427.6536112109235,368.7136690647482,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,66.3600431189364,291.1769784172662,112.81207330219188,425.6230215827338,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,144.51742723679482,123.2115107913669,237.23715415019765,249.36978417266187,11.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,279.6338483650737,119.71223021582732,427.6536112109235,368.7136690647482,8.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,71.52137980596478,203.69496402877687,112.81207330219188,447.35539568345325,7.0,2783,2780,513,512,0
024f9140bd829c346fc91fcf4009d251,298.98886094143006,146.41726618705036,365.7175709665828,198.16978417266188,7.0,2783,2780,513,512,0
025534801b62d61f1c1c9e571ea74695,252.88888888888889,48.44444444444444,438.44444444444446,393.33333333333337,10.0,2304,2880,512,640,0
025534801b62d61f1c1c9e571ea74695,282.8888888888889,91.77777777777776,340.22222222222223,157.33333333333331,7.0,2304,2880,512,640,0
025534801b62d61f1c1c9e571ea74695,275.77777777777777,102.44444444444444,346.44444444444446,190.0,7.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,109.33333333333331,202.22222222222223,148.44444444444446,228.22222222222223,13.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,109.55555555555556,206.44444444444449,175.55555555555554,254.0,13.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,379.3333333333333,279.3333333333333,389.1111111111111,291.3333333333333,13.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,356.22222222222223,204.66666666666663,368.0,220.22222222222223,13.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,336.6666666666667,448.0,356.0,466.2222222222222,11.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,130.88888888888889,144.66666666666666,168.88888888888889,168.88888888888889,11.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,103.77777777777776,144.22222222222223,161.55555555555554,186.44444444444449,11.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,109.55555555555556,206.44444444444449,175.55555555555554,254.0,2.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,380.22222222222223,279.1111111111111,389.1111111111111,291.1111111111111,2.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,357.77777777777777,204.2222222222222,370.6666666666667,220.22222222222223,8.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,136.22222222222223,212.66666666666663,146.88888888888889,221.5555555555556,8.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,366.6666666666667,226.0,372.8888888888889,234.0,8.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,121.11111111111111,213.3333333333333,129.77777777777777,222.44444444444443,8.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,376.8888888888889,276.22222222222223,389.1111111111111,290.6666666666667,8.0,2304,2880,512,640,0
02562eb68a9c682f5f644fa7a099733f,360.0,204.2222222222222,372.8888888888889,232.66666666666663,2.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,92.66666666666669,193.77777777777777,117.33333333333331,212.66666666666663,13.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,74.22222222222223,147.55555555555557,113.11111111111111,227.11111111111111,11.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,185.5555555555556,324.6666666666667,409.1111111111111,401.1111111111112,3.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,141.77777777777777,97.7777777777778,216.44444444444449,120.0,11.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,261.55555555555554,160.88888888888889,336.44444444444446,249.5555555555556,0.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,143.11111111111111,90.88888888888889,229.77777777777777,123.11111111111111,11.0,2304,2880,512,640,0
02617da0a33fe0446a508186417c2646,297.3333333333333,88.88888888888889,379.1111111111111,108.44444444444446,11.0,2304,2880,512,640,0
027c56d37095bcc595ddd429f96902ae,261.1666666666667,124.16666666666669,302.8333333333333,167.5,0.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,316.0,156.0,383.1666666666667,304.8333333333333,5.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,124.0,157.16666666666666,214.0,342.1666666666667,5.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,288.0,67.5,332.1666666666667,77.66666666666667,11.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,315.3333333333333,175.33333333333334,388.8333333333333,318.3333333333333,13.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,114.33333333333331,180.5,209.66666666666663,342.8333333333333,13.0,3072,3072,512,512,0
027c56d37095bcc595ddd429f96902ae,108.16666666666669,188.8333333333333,195.66666666666663,348.8333333333333,5.0,3072,3072,512,512,0
02957c14fee52ac6d0617e6d86275a25,196.26666666666668,78.03462009803923,217.7855072463768,86.37561274509804,11.0,2760,3264,512,605,0
02957c14fee52ac6d0617e6d86275a25,300.8927536231884,83.78063725490196,335.5826086956522,91.19485294117646,11.0,2760,3264,512,605,0
02957c14fee52ac6d0617e6d86275a25,261.3797101449275,162.37132352941177,319.6289855072464,223.9093137254902,11.0,2760,3264,512,605,0
02957c14fee52ac6d0617e6d86275a25,256.92753623188406,164.0395220588235,318.51594202898553,231.13817401960785,0.0,2760,3264,512,605,0
02a4774868d677ef8ecff2168c0161c0,88.5,326.5,111.33333333333331,358.5,10.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,108.66666666666669,210.3333333333333,217.66666666666663,329.0,5.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,193.8333333333333,289.6666666666667,424.6666666666667,343.3333333333333,3.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,95.83333333333331,175.5,203.66666666666663,322.3333333333333,6.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,108.66666666666669,210.3333333333333,217.66666666666663,329.0,6.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,92.33333333333331,315.3333333333333,120.33333333333331,340.5,10.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,202.66666666666663,245.0,419.5,366.0,3.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,278.1666666666667,148.33333333333334,332.0,189.3333333333333,0.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,92.33333333333331,315.3333333333333,120.33333333333331,340.5,11.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,95.83333333333331,175.5,203.66666666666663,322.3333333333333,13.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,108.66666666666669,210.3333333333333,217.66666666666663,329.0,13.0,3072,3072,512,512,0
02a4774868d677ef8ecff2168c0161c0,88.5,326.5,111.33333333333331,358.5,11.0,3072,3072,512,512,0
02cd1d17763c869ff3d4af5e28539456,380.22222222222223,337.1111111111111,404.44444444444446,406.44444444444446,11.0,2304,2880,512,640,0
02cd1d17763c869ff3d4af5e28539456,48.66666666666666,326.2222222222222,72.22222222222223,399.55555555555554,10.0,2304,2880,512,640,0
02cd1d17763c869ff3d4af5e28539456,380.22222222222223,337.1111111111111,404.44444444444446,406.44444444444446,10.0,2304,2880,512,640,0
02cd1d17763c869ff3d4af5e28539456,48.66666666666666,326.2222222222222,72.22222222222223,399.55555555555554,11.0,2304,2880,512,640,0
02cd1d17763c869ff3d4af5e28539456,121.77777777777776,82.22222222222221,153.55555555555554,106.0,11.0,2304,2880,512,640,0
